raceId,year,round,date,race_name,constructorId,constructorRef,team,team_points,best_finish,win,podium,best_grid_position,pole_position,team_mapping,sponsor,ticker,exchange,start_year,end_year,include_main_model,sponsor_type,source_url,notes
1116,2023,18,2023-10-22,United States Grand Prix,6,ferrari,Ferrari,24.0,3,0,1,1,1,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1116,2023,18,2023-10-22,United States Grand Prix,1,mclaren,McLaren,23.0,2,0,1,2,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1116,2023,18,2023-10-22,United States Grand Prix,131,mercedes,Mercedes,18.0,5,0,0,3,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1116,2023,18,2023-10-22,United States Grand Prix,131,mercedes,Mercedes,18.0,5,0,0,3,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1116,2023,18,2023-10-22,United States Grand Prix,9,red_bull,Red Bull,49.0,1,1,1,6,0,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1117,2023,19,2023-10-29,Mexico City Grand Prix,117,aston_martin,Aston Martin,0.0,17,0,0,13,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1117,2023,19,2023-10-29,Mexico City Grand Prix,6,ferrari,Ferrari,27.0,3,0,1,1,1,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1117,2023,19,2023-10-29,Mexico City Grand Prix,6,ferrari,Ferrari,27.0,3,0,1,1,1,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1117,2023,19,2023-10-29,Mexico City Grand Prix,1,mclaren,McLaren,14.0,5,0,0,7,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1117,2023,19,2023-10-29,Mexico City Grand Prix,131,mercedes,Mercedes,27.0,2,0,1,6,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1117,2023,19,2023-10-29,Mexico City Grand Prix,131,mercedes,Mercedes,27.0,2,0,1,6,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1117,2023,19,2023-10-29,Mexico City Grand Prix,9,red_bull,Red Bull,25.0,1,1,1,3,0,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1118,2023,20,2023-11-05,São Paulo Grand Prix,117,aston_martin,Aston Martin,25.0,3,0,1,3,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1118,2023,20,2023-11-05,São Paulo Grand Prix,6,ferrari,Ferrari,13.0,6,0,0,2,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1118,2023,20,2023-11-05,São Paulo Grand Prix,6,ferrari,Ferrari,13.0,6,0,0,2,0,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1118,2023,20,2023-11-05,São Paulo Grand Prix,1,mclaren,McLaren,26.0,2,0,1,7,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1118,2023,20,2023-11-05,São Paulo Grand Prix,131,mercedes,Mercedes,11.0,8,0,0,5,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1118,2023,20,2023-11-05,São Paulo Grand Prix,131,mercedes,Mercedes,11.0,8,0,0,5,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1118,2023,20,2023-11-05,São Paulo Grand Prix,9,red_bull,Red Bull,51.0,1,1,1,1,1,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1119,2023,21,2023-11-19,Las Vegas Grand Prix,117,aston_martin,Aston Martin,12.0,5,0,0,10,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1119,2023,21,2023-11-19,Las Vegas Grand Prix,6,ferrari,Ferrari,26.0,2,0,1,1,1,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1119,2023,21,2023-11-19,Las Vegas Grand Prix,6,ferrari,Ferrari,26.0,2,0,1,1,1,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1119,2023,21,2023-11-19,Las Vegas Grand Prix,1,mclaren,McLaren,2.0,10,0,0,16,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1119,2023,21,2023-11-19,Las Vegas Grand Prix,131,mercedes,Mercedes,10.0,7,0,0,4,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1119,2023,21,2023-11-19,Las Vegas Grand Prix,131,mercedes,Mercedes,10.0,7,0,0,4,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1119,2023,21,2023-11-19,Las Vegas Grand Prix,9,red_bull,Red Bull,40.0,1,1,1,3,0,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1120,2023,22,2023-11-26,Abu Dhabi Grand Prix,117,aston_martin,Aston Martin,7.0,7,0,0,7,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1120,2023,22,2023-11-26,Abu Dhabi Grand Prix,6,ferrari,Ferrari,18.0,2,0,1,2,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1120,2023,22,2023-11-26,Abu Dhabi Grand Prix,6,ferrari,Ferrari,18.0,2,0,1,2,0,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1120,2023,22,2023-11-26,Abu Dhabi Grand Prix,1,mclaren,McLaren,18.0,5,0,0,3,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1120,2023,22,2023-11-26,Abu Dhabi Grand Prix,131,mercedes,Mercedes,17.0,3,0,1,4,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1120,2023,22,2023-11-26,Abu Dhabi Grand Prix,131,mercedes,Mercedes,17.0,3,0,1,4,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1120,2023,22,2023-11-26,Abu Dhabi Grand Prix,9,red_bull,Red Bull,38.0,1,1,1,1,1,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1121,2024,1,2024-03-02,Bahrain Grand Prix,117,aston_martin,Aston Martin,3.0,9,0,0,6,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1121,2024,1,2024-03-02,Bahrain Grand Prix,6,ferrari,Ferrari,27.0,3,0,1,2,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1121,2024,1,2024-03-02,Bahrain Grand Prix,6,ferrari,Ferrari,27.0,3,0,1,2,0,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1121,2024,1,2024-03-02,Bahrain Grand Prix,1,mclaren,McLaren,12.0,6,0,0,7,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1121,2024,1,2024-03-02,Bahrain Grand Prix,1,mclaren,McLaren,12.0,6,0,0,7,0,McLaren,Cisco,CSCO,NASDAQ,2024,2025,True,Technology sponsor,https://www.cisco.com/,Use from 2024 onward.
1121,2024,1,2024-03-02,Bahrain Grand Prix,131,mercedes,Mercedes,16.0,5,0,0,3,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1121,2024,1,2024-03-02,Bahrain Grand Prix,131,mercedes,Mercedes,16.0,5,0,0,3,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1121,2024,1,2024-03-02,Bahrain Grand Prix,9,red_bull,Red Bull,44.0,1,1,1,1,1,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,117,aston_martin,Aston Martin,10.0,5,0,0,4,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,6,ferrari,Ferrari,22.0,3,0,1,2,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,6,ferrari,Ferrari,22.0,3,0,1,2,0,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,1,mclaren,McLaren,16.0,4,0,0,5,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,1,mclaren,McLaren,16.0,4,0,0,5,0,McLaren,Cisco,CSCO,NASDAQ,2024,2025,True,Technology sponsor,https://www.cisco.com/,Use from 2024 onward.
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,131,mercedes,Mercedes,10.0,6,0,0,7,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,131,mercedes,Mercedes,10.0,6,0,0,7,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1122,2024,2,2024-03-09,Saudi Arabian Grand Prix,9,red_bull,Red Bull,43.0,1,1,1,1,1,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1123,2024,3,2024-03-24,Australian Grand Prix,117,aston_martin,Aston Martin,12.0,6,0,0,9,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1123,2024,3,2024-03-24,Australian Grand Prix,6,ferrari,Ferrari,44.0,1,1,1,2,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1123,2024,3,2024-03-24,Australian Grand Prix,6,ferrari,Ferrari,44.0,1,1,1,2,0,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1123,2024,3,2024-03-24,Australian Grand Prix,1,mclaren,McLaren,27.0,3,0,1,4,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1123,2024,3,2024-03-24,Australian Grand Prix,1,mclaren,McLaren,27.0,3,0,1,4,0,McLaren,Cisco,CSCO,NASDAQ,2024,2025,True,Technology sponsor,https://www.cisco.com/,Use from 2024 onward.
1123,2024,3,2024-03-24,Australian Grand Prix,131,mercedes,Mercedes,0.0,17,0,0,7,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1123,2024,3,2024-03-24,Australian Grand Prix,131,mercedes,Mercedes,0.0,17,0,0,7,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1123,2024,3,2024-03-24,Australian Grand Prix,9,red_bull,Red Bull,10.0,5,0,0,1,1,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1124,2024,4,2024-04-07,Japanese Grand Prix,117,aston_martin,Aston Martin,8.0,6,0,0,5,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1124,2024,4,2024-04-07,Japanese Grand Prix,6,ferrari,Ferrari,27.0,3,0,1,4,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1124,2024,4,2024-04-07,Japanese Grand Prix,6,ferrari,Ferrari,27.0,3,0,1,4,0,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1124,2024,4,2024-04-07,Japanese Grand Prix,1,mclaren,McLaren,14.0,5,0,0,3,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1124,2024,4,2024-04-07,Japanese Grand Prix,1,mclaren,McLaren,14.0,5,0,0,3,0,McLaren,Cisco,CSCO,NASDAQ,2024,2025,True,Technology sponsor,https://www.cisco.com/,Use from 2024 onward.
1124,2024,4,2024-04-07,Japanese Grand Prix,131,mercedes,Mercedes,8.0,7,0,0,7,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1124,2024,4,2024-04-07,Japanese Grand Prix,131,mercedes,Mercedes,8.0,7,0,0,7,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1124,2024,4,2024-04-07,Japanese Grand Prix,9,red_bull,Red Bull,44.0,1,1,1,1,1,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1125,2024,5,2024-04-21,Chinese Grand Prix,117,aston_martin,Aston Martin,7.0,7,0,0,3,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1125,2024,5,2024-04-21,Chinese Grand Prix,6,ferrari,Ferrari,31.0,4,0,0,6,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1125,2024,5,2024-04-21,Chinese Grand Prix,6,ferrari,Ferrari,31.0,4,0,0,6,0,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1125,2024,5,2024-04-21,Chinese Grand Prix,1,mclaren,McLaren,27.0,2,0,1,4,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1125,2024,5,2024-04-21,Chinese Grand Prix,1,mclaren,McLaren,27.0,2,0,1,4,0,McLaren,Cisco,CSCO,NASDAQ,2024,2025,True,Technology sponsor,https://www.cisco.com/,Use from 2024 onward.
1125,2024,5,2024-04-21,Chinese Grand Prix,131,mercedes,Mercedes,18.0,6,0,0,8,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1125,2024,5,2024-04-21,Chinese Grand Prix,131,mercedes,Mercedes,18.0,6,0,0,8,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1125,2024,5,2024-04-21,Chinese Grand Prix,9,red_bull,Red Bull,54.0,1,1,1,1,1,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1126,2024,6,2024-05-05,Miami Grand Prix,117,aston_martin,Aston Martin,2.0,9,0,0,11,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1126,2024,6,2024-05-05,Miami Grand Prix,6,ferrari,Ferrari,36.0,3,0,1,2,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1126,2024,6,2024-05-05,Miami Grand Prix,6,ferrari,Ferrari,36.0,3,0,1,2,0,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1126,2024,6,2024-05-05,Miami Grand Prix,1,mclaren,McLaren,28.0,1,1,1,5,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1126,2024,6,2024-05-05,Miami Grand Prix,1,mclaren,McLaren,28.0,1,1,1,5,0,McLaren,Cisco,CSCO,NASDAQ,2024,2025,True,Technology sponsor,https://www.cisco.com/,Use from 2024 onward.
1126,2024,6,2024-05-05,Miami Grand Prix,131,mercedes,Mercedes,12.0,6,0,0,7,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1126,2024,6,2024-05-05,Miami Grand Prix,131,mercedes,Mercedes,12.0,6,0,0,7,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1126,2024,6,2024-05-05,Miami Grand Prix,9,red_bull,Red Bull,44.0,2,0,1,1,1,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,117,aston_martin,Aston Martin,2.0,9,0,0,13,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,6,ferrari,Ferrari,25.0,3,0,1,4,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,6,ferrari,Ferrari,25.0,3,0,1,4,0,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,1,mclaren,McLaren,30.0,2,0,1,2,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,1,mclaren,McLaren,30.0,2,0,1,2,0,McLaren,Cisco,CSCO,NASDAQ,2024,2025,True,Technology sponsor,https://www.cisco.com/,Use from 2024 onward.
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,131,mercedes,Mercedes,15.0,6,0,0,6,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,131,mercedes,Mercedes,15.0,6,0,0,6,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1127,2024,7,2024-05-19,Emilia Romagna Grand Prix,9,red_bull,Red Bull,29.0,1,1,1,1,1,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1128,2024,8,2024-05-26,Monaco Grand Prix,117,aston_martin,Aston Martin,0.0,11,0,0,14,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1128,2024,8,2024-05-26,Monaco Grand Prix,6,ferrari,Ferrari,40.0,1,1,1,1,1,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1128,2024,8,2024-05-26,Monaco Grand Prix,6,ferrari,Ferrari,40.0,1,1,1,1,1,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1128,2024,8,2024-05-26,Monaco Grand Prix,1,mclaren,McLaren,30.0,2,0,1,2,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1128,2024,8,2024-05-26,Monaco Grand Prix,1,mclaren,McLaren,30.0,2,0,1,2,0,McLaren,Cisco,CSCO,NASDAQ,2024,2025,True,Technology sponsor,https://www.cisco.com/,Use from 2024 onward.
1128,2024,8,2024-05-26,Monaco Grand Prix,131,mercedes,Mercedes,17.0,5,0,0,5,0,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1128,2024,8,2024-05-26,Monaco Grand Prix,131,mercedes,Mercedes,17.0,5,0,0,5,0,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1128,2024,8,2024-05-26,Monaco Grand Prix,9,red_bull,Red Bull,8.0,6,0,0,6,0,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1129,2024,9,2024-06-09,Canadian Grand Prix,117,aston_martin,Aston Martin,14.0,6,0,0,6,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1129,2024,9,2024-06-09,Canadian Grand Prix,6,ferrari,Ferrari,0.0,16,0,0,11,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
1129,2024,9,2024-06-09,Canadian Grand Prix,6,ferrari,Ferrari,0.0,16,0,0,11,0,Ferrari,Santander,SAN,BME/NYSE,2022,2024,True,Banking sponsor,https://www.santander.com/,Use 2022–2024 because the Ferrari partnership period does not cover the full 2021–2025 window.
1129,2024,9,2024-06-09,Canadian Grand Prix,1,mclaren,McLaren,28.0,2,0,1,3,0,McLaren,Dell Technologies,DELL,NYSE,2021,2025,True,Technology sponsor,https://www.delltechnologies.com/,Useful listed sponsor for McLaren.
1129,2024,9,2024-06-09,Canadian Grand Prix,1,mclaren,McLaren,28.0,2,0,1,3,0,McLaren,Cisco,CSCO,NASDAQ,2024,2025,True,Technology sponsor,https://www.cisco.com/,Use from 2024 onward.
1129,2024,9,2024-06-09,Canadian Grand Prix,131,mercedes,Mercedes,28.0,3,0,1,1,1,Mercedes,TeamViewer,TMV.DE,XETRA,2021,2025,True,Technology sponsor,https://www.teamviewer.com/,Five-year partnership announced in 2021.
1129,2024,9,2024-06-09,Canadian Grand Prix,131,mercedes,Mercedes,28.0,3,0,1,1,1,Mercedes,CrowdStrike,CRWD,NASDAQ,2021,2025,True,Cybersecurity sponsor,https://www.crowdstrike.com/,Listed as a Mercedes-AMG Petronas F1 partner during the sample window.
1129,2024,9,2024-06-09,Canadian Grand Prix,9,red_bull,Red Bull,25.0,1,1,1,2,0,Red Bull Racing,Oracle,ORCL,NYSE,2022,2025,True,Title / technology sponsor,https://www.oracle.com/redbullracing/,Use from 2022 onward because Oracle became title partner in 2022.
1130,2024,10,2024-06-23,Spanish Grand Prix,117,aston_martin,Aston Martin,0.0,12,0,0,11,0,Aston Martin,Cognizant,CTSH,NASDAQ,2021,2025,True,Technology sponsor,https://www.cognizant.com/,Listed sponsor and publicly traded company.
1130,2024,10,2024-06-23,Spanish Grand Prix,6,ferrari,Ferrari,18.0,5,0,0,5,0,Ferrari,Shell,SHEL,LSE/NYSE,2021,2025,True,Energy / technical partner,https://www.shell.com/,Long-term Ferrari partner; suitable for the full sample.
